Date,Type,Name,Start,End,Duration
7/16/18,place,Unknown,2018-07-16T00:00:00-07:00,2018-07-16T08:31:35-07:00,30695
7/16/18,move,transport,2018-07-16T08:31:35-07:00,2018-07-16T08:46:51-07:00,916
7/16/18,place,Unknown,2018-07-16T08:46:52-07:00,2018-07-16T09:42:49-07:00,3357
7/16/18,move,walking,2018-07-16T09:42:49-07:00,2018-07-16T09:46:59-07:00,250
7/16/18,place,Unknown,2018-07-16T09:47:00-07:00,2018-07-16T11:46:18-07:00,7158
7/16/18,place,Unknown,2018-07-16T11:46:19-07:00,2018-07-16T13:37:10-07:00,6651
7/16/18,move,transport,2018-07-16T13:37:10-07:00,2018-07-16T13:58:14-07:00,1264
7/16/18,place,Unknown,2018-07-16T13:58:15-07:00,2018-07-16T14:29:02-07:00,1847
7/16/18,move,transport,2018-07-16T14:29:02-07:00,2018-07-16T14:52:35-07:00,1413
7/16/18,place,Unknown,2018-07-16T14:52:36-07:00,2018-07-16T17:42:55-07:00,10219
7/16/18,move,transport,2018-07-16T17:42:55-07:00,2018-07-16T18:05:55-07:00,1380
7/16/18,place,Unknown,2018-07-16T18:05:56-07:00,2018-07-16T18:21:27-07:00,931
7/16/18,move,transport,2018-07-16T18:21:27-07:00,2018-07-16T18:45:35-07:00,1448
7/16/18,place,Unknown,2018-07-16T18:45:35-07:00,2018-07-16T19:30:45-07:00,2710
7/16/18,place,Unknown,2018-07-16T19:30:46-07:00,2018-07-16T21:16:57-07:00,6371
7/16/18,move,walking,2018-07-16T21:16:57-07:00,2018-07-16T21:21:03-07:00,246
7/16/18,place,Unknown,2018-07-16T21:21:04-07:00,2018-07-16T22:18:57-07:00,3473
7/16/18,move,transport,2018-07-16T22:18:57-07:00,2018-07-16T22:26:12-07:00,435
7/16/18,place,Unknown,2018-07-16T22:26:13-07:00,2018-07-17T00:00:00-07:00,5627
7/17/18,place,Unknown,2018-07-17T00:00:00-07:00,2018-07-17T08:47:06-07:00,31626
7/17/18,move,transport,2018-07-17T08:47:06-07:00,2018-07-17T08:59:19-07:00,733
7/17/18,place,Unknown,2018-07-17T08:59:20-07:00,2018-07-17T10:43:55-07:00,6275
7/17/18,place,Unknown,2018-07-17T10:43:56-07:00,2018-07-17T14:21:30-07:00,13054
7/17/18,place,Unknown,2018-07-17T14:21:31-07:00,2018-07-17T14:45:23-07:00,1432
7/17/18,place,Unknown,2018-07-17T14:45:24-07:00,2018-07-17T20:47:23-07:00,21719
7/17/18,place,Unknown,2018-07-17T20:47:24-07:00,2018-07-17T21:23:52-07:00,2188
7/17/18,place,Unknown,2018-07-17T21:23:52-07:00,2018-07-17T22:18:28-07:00,3276
7/17/18,move,transport,2018-07-17T22:18:28-07:00,2018-07-17T22:28:15-07:00,587
7/17/18,place,Unknown,2018-07-17T22:28:15-07:00,2018-07-18T00:00:00-07:00,5505
7/18/18,place,Unknown,2018-07-18T00:00:00-07:00,2018-07-18T08:53:14-07:00,31994
7/18/18,move,transport,2018-07-18T08:53:14-07:00,2018-07-18T09:00:27-07:00,433
7/18/18,place,Unknown,2018-07-18T09:00:27-07:00,2018-07-18T11:08:00-07:00,7653
7/18/18,place,Unknown,2018-07-18T20:47:15-07:00,2018-07-18T22:06:18-07:00,4743
7/19/18,place,Unknown,2018-07-19T10:03:17-07:00,2018-07-19T11:04:20-07:00,3663
7/19/18,move,transport,2018-07-19T11:04:20-07:00,2018-07-19T11:32:15-07:00,1675
7/19/18,place,Unknown,2018-07-19T11:32:16-07:00,2018-07-19T11:53:37-07:00,1281
7/19/18,place,Unknown,2018-07-19T11:53:38-07:00,2018-07-19T12:14:35-07:00,1257
7/19/18,move,transport,2018-07-19T12:14:35-07:00,2018-07-19T12:46:44-07:00,1929
7/19/18,place,Unknown,2018-07-19T12:46:45-07:00,2018-07-19T13:01:02-07:00,857
7/19/18,move,transport,2018-07-19T13:01:02-07:00,2018-07-19T13:07:08-07:00,366
7/19/18,move,walking,2018-07-19T13:07:08-07:00,2018-07-19T13:08:23-07:00,75
7/19/18,place,Unknown,2018-07-19T13:08:24-07:00,2018-07-19T13:24:10-07:00,946
7/19/18,place,Unknown,2018-07-19T13:24:22-07:00,2018-07-19T13:34:52-07:00,630
7/19/18,move,transport,2018-07-19T13:34:52-07:00,2018-07-19T13:42:46-07:00,474
7/19/18,place,Unknown,2018-07-19T13:42:47-07:00,2018-07-19T14:10:53-07:00,1686
7/19/18,move,walking,2018-07-19T14:10:53-07:00,2018-07-19T14:15:11-07:00,258
7/19/18,place,Unknown,2018-07-19T14:15:12-07:00,2018-07-19T14:22:42-07:00,450
7/19/18,move,transport,2018-07-19T14:22:42-07:00,2018-07-19T17:50:05-07:00,12443
7/19/18,place,Unknown,2018-07-19T17:50:05-07:00,2018-07-19T18:28:07-07:00,2282
7/19/18,move,walking,2018-07-19T18:34:06-07:00,2018-07-19T18:38:16-07:00,250
7/19/18,place,Unknown,2018-07-19T18:38:17-07:00,2018-07-19T20:12:09-07:00,5632
7/19/18,move,transport,2018-07-19T20:12:09-07:00,2018-07-19T20:19:01-07:00,412
7/19/18,place,Unknown,2018-07-19T20:19:01-07:00,2018-07-19T21:46:20-07:00,5239
7/19/18,move,transport,2018-07-19T21:46:20-07:00,2018-07-19T22:18:54-07:00,1954
7/20/18,move,walking,2018-07-20T13:54:07-07:00,2018-07-20T13:59:42-07:00,335
7/20/18,move,transport,2018-07-20T13:59:42-07:00,2018-07-20T14:08:40-07:00,538
7/20/18,move,walking,2018-07-20T14:08:40-07:00,2018-07-20T14:12:59-07:00,259
7/20/18,place,Unknown,2018-07-20T14:13:00-07:00,2018-07-20T14:28:36-07:00,936
7/20/18,move,transport,2018-07-20T14:28:36-07:00,2018-07-20T14:50:48-07:00,1332
7/20/18,place,Unknown,2018-07-20T14:50:48-07:00,2018-07-20T15:15:27-07:00,1479
7/20/18,place,Unknown,2018-07-20T15:15:28-07:00,2018-07-20T15:50:08-07:00,2080
7/20/18,place,Unknown,2018-07-20T15:50:09-07:00,2018-07-20T21:35:13-07:00,20704
7/22/18,place,Unknown,2018-07-22T20:15:52-07:00,2018-07-22T21:48:44-07:00,5572
7/22/18,move,transport,2018-07-22T21:48:44-07:00,2018-07-22T21:57:29-07:00,525
7/22/18,place,Unknown,2018-07-22T21:57:30-07:00,2018-07-23T00:00:00-07:00,7350
