Date,Type,Name,Start,End,Duration
4/9/18,place,Unknown,2018-04-09T00:00:00-07:00,2018-04-09T08:31:42-07:00,30702
4/9/18,move,transport,2018-04-09T08:31:42-07:00,2018-04-09T08:45:15-07:00,813
4/9/18,place,Unknown,2018-04-09T08:45:16-07:00,2018-04-09T13:38:22-07:00,17586
4/9/18,place,Unknown,2018-04-09T13:38:23-07:00,2018-04-09T13:52:52-07:00,869
4/9/18,move,transport,2018-04-09T13:52:52-07:00,2018-04-09T13:57:00-07:00,248
4/9/18,place,Unknown,2018-04-09T13:57:00-07:00,2018-04-09T14:10:51-07:00,831
4/9/18,move,transport,2018-04-09T14:10:51-07:00,2018-04-09T14:42:36-07:00,1905
4/9/18,place,Unknown,2018-04-09T14:42:37-07:00,2018-04-09T15:32:49-07:00,3012
4/9/18,place,Unknown,2018-04-09T15:32:50-07:00,2018-04-09T16:09:53-07:00,2223
4/9/18,place,Unknown,2018-04-09T16:09:54-07:00,2018-04-09T16:10:53-07:00,59
4/9/18,place,Unknown,2018-04-09T16:10:54-07:00,2018-04-09T16:55:49-07:00,2695
4/9/18,move,transport,2018-04-09T16:55:49-07:00,2018-04-09T17:14:47-07:00,1138
4/9/18,place,Unknown,2018-04-09T17:14:48-07:00,2018-04-09T20:43:08-07:00,12500
4/9/18,place,Unknown,2018-04-09T20:43:09-07:00,2018-04-09T20:57:14-07:00,845
4/9/18,place,Unknown,2018-04-09T20:57:14-07:00,2018-04-09T22:27:37-07:00,5423
4/9/18,move,transport,2018-04-09T22:27:37-07:00,2018-04-09T22:38:54-07:00,677
4/9/18,place,Unknown,2018-04-09T22:38:55-07:00,2018-04-10T00:00:00-07:00,4865
4/10/18,place,Unknown,2018-04-10T00:00:00-07:00,2018-04-10T08:06:39-07:00,29199
4/10/18,move,transport,2018-04-10T08:06:39-07:00,2018-04-10T08:15:51-07:00,552
4/10/18,place,Unknown,2018-04-10T08:15:52-07:00,2018-04-10T10:25:51-07:00,7799
4/10/18,move,cycling,2018-04-10T22:04:03-07:00,2018-04-10T22:14:06-07:00,603
4/11/18,move,transport,2018-04-11T08:26:00-07:00,2018-04-11T08:43:09-07:00,1029
4/11/18,place,Unknown,2018-04-11T08:43:10-07:00,2018-04-11T17:22:48-07:00,31178
4/11/18,move,transport,2018-04-11T17:22:48-07:00,2018-04-11T18:00:13-07:00,2245
4/11/18,move,walking,2018-04-11T18:00:13-07:00,2018-04-11T18:31:08-07:00,1855
4/11/18,place,Unknown,2018-04-11T18:31:09-07:00,2018-04-11T18:35:04-07:00,235
4/11/18,move,walking,2018-04-11T18:35:04-07:00,2018-04-11T18:51:32-07:00,988
4/11/18,move,walking,2018-04-11T18:51:33-07:00,2018-04-11T18:59:22-07:00,469
4/11/18,move,walking,2018-04-11T19:24:58-07:00,2018-04-11T19:25:28-07:00,30
4/11/18,move,walking,2018-04-11T19:28:14-07:00,2018-04-11T19:28:35-07:00,21
4/11/18,move,walking,2018-04-11T19:33:48-07:00,2018-04-11T19:45:42-07:00,714
4/11/18,place,Unknown,2018-04-11T19:45:43-07:00,2018-04-11T22:12:55-07:00,8832
4/12/18,move,transport,2018-04-12T09:39:32-07:00,2018-04-12T09:49:52-07:00,620
4/12/18,place,Unknown,2018-04-12T09:49:53-07:00,2018-04-12T16:26:22-07:00,23789
4/12/18,place,Unknown,2018-04-12T16:26:23-07:00,2018-04-12T16:41:54-07:00,931
4/12/18,move,walking,2018-04-12T16:41:54-07:00,2018-04-12T16:55:38-07:00,824
4/12/18,place,Unknown,2018-04-12T16:55:39-07:00,2018-04-12T17:31:19-07:00,2140
4/12/18,move,transport,2018-04-12T17:31:19-07:00,2018-04-12T17:47:59-07:00,1000
4/12/18,place,Unknown,2018-04-12T17:47:59-07:00,2018-04-12T22:17:34-07:00,16175
4/12/18,move,transport,2018-04-12T22:17:34-07:00,2018-04-12T22:24:39-07:00,425
4/12/18,place,Unknown,2018-04-12T22:24:40-07:00,2018-04-13T00:00:00-07:00,5720
4/13/18,place,Unknown,2018-04-13T00:00:00-07:00,2018-04-13T09:27:41-07:00,34061
4/13/18,move,transport,2018-04-13T09:27:41-07:00,2018-04-13T09:36:10-07:00,509
4/13/18,place,Unknown,2018-04-13T09:36:11-07:00,2018-04-13T12:56:26-07:00,12015
4/13/18,move,transport,2018-04-13T12:56:26-07:00,2018-04-13T13:04:50-07:00,504
4/13/18,place,Unknown,2018-04-13T13:04:50-07:00,2018-04-13T14:14:37-07:00,4187
4/13/18,move,transport,2018-04-13T14:14:37-07:00,2018-04-13T14:33:21-07:00,1124
4/13/18,place,Unknown,2018-04-13T14:33:21-07:00,2018-04-13T22:35:26-07:00,28925
4/13/18,move,transport,2018-04-13T22:35:26-07:00,2018-04-13T22:48:36-07:00,790
4/13/18,place,Unknown,2018-04-13T22:48:37-07:00,2018-04-14T00:00:00-07:00,4283
4/14/18,place,Unknown,2018-04-14T00:00:00-07:00,2018-04-14T08:09:40-07:00,29380
4/14/18,move,transport,2018-04-14T08:09:40-07:00,2018-04-14T08:19:33-07:00,593
4/14/18,place,Unknown,2018-04-14T08:19:34-07:00,2018-04-14T12:42:34-07:00,15780
4/14/18,move,transport,2018-04-14T12:42:34-07:00,2018-04-14T13:01:43-07:00,1149
4/14/18,place,Unknown,2018-04-14T13:01:44-07:00,2018-04-14T13:46:04-07:00,2660
4/14/18,place,Unknown,2018-04-14T13:46:05-07:00,2018-04-14T13:55:40-07:00,575
4/14/18,move,transport,2018-04-14T13:55:40-07:00,2018-04-14T14:08:33-07:00,773
4/14/18,move,walking,2018-04-14T14:08:33-07:00,2018-04-14T14:14:43-07:00,370
4/14/18,place,Unknown,2018-04-14T14:14:44-07:00,2018-04-14T14:20:42-07:00,358
4/14/18,move,walking,2018-04-14T14:20:42-07:00,2018-04-14T14:31:34-07:00,652
4/14/18,place,Unknown,2018-04-14T14:31:35-07:00,2018-04-14T14:41:25-07:00,590
4/14/18,move,walking,2018-04-14T14:45:20-07:00,2018-04-14T14:49:49-07:00,269
4/14/18,move,transport,2018-04-14T14:49:50-07:00,2018-04-14T15:05:21-07:00,931
4/14/18,place,Unknown,2018-04-14T15:05:21-07:00,2018-04-14T19:54:31-07:00,17350
4/14/18,move,transport,2018-04-14T19:54:31-07:00,2018-04-14T20:21:33-07:00,1622
4/14/18,place,Unknown,2018-04-14T20:21:33-07:00,2018-04-14T20:37:55-07:00,982
4/14/18,move,walking,2018-04-14T20:37:55-07:00,2018-04-14T20:48:00-07:00,605
4/14/18,place,Unknown,2018-04-14T20:48:01-07:00,2018-04-14T21:05:26-07:00,1045
4/14/18,move,walking,2018-04-14T21:05:26-07:00,2018-04-14T21:22:10-07:00,1004
4/14/18,place,Unknown,2018-04-14T21:22:11-07:00,2018-04-14T21:23:11-07:00,60
4/14/18,move,walking,2018-04-14T21:23:11-07:00,2018-04-14T21:26:23-07:00,192
4/14/18,place,Unknown,2018-04-14T21:26:24-07:00,2018-04-14T21:35:56-07:00,572
4/14/18,move,walking,2018-04-14T21:35:56-07:00,2018-04-14T21:41:55-07:00,359
4/14/18,move,transport,2018-04-14T21:41:55-07:00,2018-04-14T22:36:08-07:00,3253
4/14/18,place,Unknown,2018-04-14T22:36:09-07:00,2018-04-15T00:00:00-07:00,5031
4/15/18,place,Unknown,2018-04-15T00:00:00-07:00,2018-04-15T09:15:15-07:00,33315
4/15/18,move,transport,2018-04-15T09:15:15-07:00,2018-04-15T09:22:21-07:00,426
4/15/18,place,Unknown,2018-04-15T09:22:22-07:00,2018-04-15T10:16:20-07:00,3238
4/15/18,move,transport,2018-04-15T10:16:20-07:00,2018-04-15T10:31:53-07:00,933
4/15/18,place,Unknown,2018-04-15T10:31:53-07:00,2018-04-15T13:29:13-07:00,10640
4/15/18,move,transport,2018-04-15T13:29:13-07:00,2018-04-15T13:32:14-07:00,181
4/15/18,place,Unknown,2018-04-15T13:32:14-07:00,2018-04-15T19:11:11-07:00,20337
4/15/18,move,transport,2018-04-15T19:11:11-07:00,2018-04-15T19:20:42-07:00,571
4/15/18,place,Unknown,2018-04-15T19:20:43-07:00,2018-04-15T20:03:39-07:00,2576
4/15/18,move,transport,2018-04-15T20:03:39-07:00,2018-04-15T20:16:50-07:00,791
4/15/18,place,Unknown,2018-04-15T20:16:51-07:00,2018-04-15T20:46:11-07:00,1760
4/15/18,place,Unknown,2018-04-15T20:46:12-07:00,2018-04-15T21:59:39-07:00,4407
4/15/18,move,transport,2018-04-15T21:59:39-07:00,2018-04-15T22:09:43-07:00,604
4/15/18,place,Unknown,2018-04-15T22:09:44-07:00,2018-04-16T00:00:00-07:00,6616
