"Date","Keys","Clicks"
"2018-01-05",11983,3031
"2018-01-06",7255,4161
"2018-01-07",6316,410
"2018-01-08",8505,4377
"2018-01-09",13142,7131
"2018-01-10",5929,2117
"2018-01-11",9,33
