"Date","Keys","Clicks"
"2017-10-11",4937,2508
"2017-10-12",16978,5780
"2017-10-13",17584,5459
"2017-10-14",17502,5768
"2017-10-15",18526,5710
"2017-10-16",10316,3572
"2017-10-17",5493,3487
