"Date","Keys","Clicks"
"2018-03-27",3861,1930
"2018-03-28",10639,2719
"2018-03-29",11440,1592
"2018-03-30",8367,1951
"2018-03-31",4205,1285
"2018-04-01",10204,2418
"2018-04-02",26,35
