"Date","Keys","Clicks"
"2018-04-07",8991,2532
"2018-04-08",6343,2100
"2018-04-09",14229,3175
"2018-04-10",8484,1357
"2018-04-11",8794,2082
"2018-04-12",1486,1373
"2018-04-13",6453,1427
