"Date","Keys","Clicks"
"2017-12-02",8351,5986
"2017-12-03",13361,7995
"2017-12-04",10111,5734
"2017-12-05",18913,6490
"2017-12-06",9600,6909
"2017-12-07",13127,6282
"2017-12-08",6626,4370
