"Date","Keys","Clicks"
"2016-07-13",8909,3096
"2016-07-14",7805,3661
"2016-07-15",3632,802
"2016-07-16",3069,529
"2016-07-17",3520,1643
"2016-07-18",9816,4117
"2016-07-19",6,21
