"Date","Keys","Clicks"
"2018-05-10",3668,1105
"2018-05-11",1060,287
"2018-05-12",4602,1089
"2018-05-13",7197,1647
"2018-05-14",5316,1955
"2018-05-15",7402,2946
"2018-05-16",47,45
