"Date","Keys","Clicks"
"2017-12-22",12241,6322
"2017-12-23",11840,6123
"2017-12-24",5343,2408
"2017-12-25",0,0
"2017-12-26",1284,392
"2017-12-27",11985,7227
"2017-12-28",4,34
