"Date","Keys","Clicks"
"2018-07-24",7367,2937
"2018-07-25",953,694
"2018-07-26",675,281
"2018-07-27",4505,389
"2018-07-28",4264,388
"2018-07-29",6759,342
"2018-07-30",883,101
