"Date","Keys","Clicks"
"2018-07-09",12753,3832
"2018-07-10",11711,3602
"2018-07-11",12498,3602
"2018-07-12",6377,1604
"2018-07-13",12769,1650
"2018-07-14",6367,1249
"2018-07-15",4,19
