"Date","Keys","Clicks"
"2018-03-10",8973,3786
"2018-03-11",6685,1159
"2018-03-12",11685,2926
"2018-03-13",8029,2690
"2018-03-14",5662,3265
"2018-03-15",7856,2478
"2018-03-16",5249,1730
