"Date","Keys","Clicks"
"2017-09-06",27949,2755
"2017-09-07",7658,4668
"2017-09-08",9338,2315
"2017-09-09",7050,3280
"2017-09-10",10334,3002
"2017-09-11",4873,2489
"2017-09-12",21,33
