"Date","Keys","Clicks"
"2017-03-01",6162,2485
"2017-03-02",11734,4580
"2017-03-03",11201,4422
"2017-03-04",8506,2255
"2017-03-05",4122,1628
"2017-03-06",6982,4365
"2017-03-07",8,40
