Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
5/7/18,Unknown,2018-05-07T05:31:56-07:00,2018-05-07T05:48:47-07:00,1011,45.596762,5.2289843,,
5/7/18,Unknown,2018-05-07T09:43:37-07:00,2018-05-08T00:00:00-07:00,51383,43.212121,5.8295378,,
5/8/18,Unknown,2018-05-08T00:00:00-07:00,2018-05-08T01:23:12-07:00,4992,43.212121,5.8295378,,
5/8/18,Unknown,2018-05-08T02:19:14-07:00,2018-05-08T02:38:14-07:00,1140,43.165657,5.858369,,
5/8/18,Unknown,2018-05-08T02:38:15-07:00,2018-05-08T04:03:06-07:00,5091,43.163908,5.857155,,
5/8/18,Unknown,2018-05-08T04:07:18-07:00,2018-05-08T04:10:50-07:00,212,43.162978,5.8606109,,
5/8/18,Unknown,2018-05-08T08:19:32-07:00,2018-05-09T00:00:00-07:00,56428,43.212121,5.8295378,,
5/9/18,Unknown,2018-05-09T00:00:00-07:00,2018-05-09T01:51:40-07:00,6700,43.212121,5.8295378,,
5/9/18,Unknown,2018-05-09T03:19:20-07:00,2018-05-09T03:23:47-07:00,267,43.20659,5.5015088,,
5/9/18,Unknown,2018-05-09T03:47:29-07:00,2018-05-09T04:31:11-07:00,2622,43.201876,5.4983873,,
5/9/18,Unknown,2018-05-09T04:35:57-07:00,2018-05-09T04:46:39-07:00,642,43.202546,5.4988746,,
5/9/18,Unknown,2018-05-09T04:51:03-07:00,2018-05-09T04:51:14-07:00,11,43.201941,5.5005645,,
5/9/18,Unknown,2018-05-09T06:51:47-07:00,2018-05-10T00:00:00-07:00,61693,43.212121,5.8295378,,
5/10/18,Unknown,2018-05-10T00:00:00-07:00,2018-05-10T05:25:55-07:00,19555,43.212121,5.8295378,,
5/10/18,Unknown,2018-05-10T05:40:11-07:00,2018-05-10T07:09:07-07:00,5336,43.212121,5.8295378,,
5/10/18,Unknown,2018-05-10T07:39:58-07:00,2018-05-10T08:32:43-07:00,3165,43.148741,5.7125558,,
5/10/18,Unknown,2018-05-10T10:56:40-07:00,2018-05-11T00:00:00-07:00,47000,43.212121,5.8295378,,
5/11/18,Unknown,2018-05-11T00:00:00-07:00,2018-05-11T01:12:33-07:00,4353,43.212121,5.8295378,,
5/11/18,Unknown,2018-05-11T01:42:36-07:00,2018-05-11T01:48:08-07:00,332,43.153823,5.7142404,,
5/11/18,Unknown,2018-05-11T02:13:17-07:00,2018-05-11T03:26:48-07:00,4411,43.145684,5.7199507,,
5/11/18,Unknown,2018-05-11T04:18:52-07:00,2018-05-11T06:26:38-07:00,7666,43.212121,5.8295378,,
5/12/18,Unknown,2018-05-12T12:53:17-07:00,2018-05-13T00:00:00-07:00,40003,45.596762,5.2289843,,
5/13/18,Unknown,2018-05-13T00:00:00-07:00,2018-05-13T09:19:03-07:00,33543,45.596762,5.2289843,,
5/13/18,Unknown,2018-05-13T09:29:36-07:00,2018-05-13T09:30:36-07:00,60,45.595693,5.2301602,,
