Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
10/16/17,Unknown,2017-10-16T18:28:35-07:00,2017-10-16T19:58:38-07:00,5403,36.976847,-122.03257,,
10/16/17,Unknown,2017-10-16T21:11:26-07:00,2017-10-17T00:00:00-07:00,10114,36.976847,-122.03257,,
10/17/17,Unknown,2017-10-17T00:00:00-07:00,2017-10-17T08:15:57-07:00,29757,36.976847,-122.03257,,
10/17/17,Unknown,2017-10-17T08:32:37-07:00,2017-10-17T08:38:47-07:00,370,36.989663,-122.03392,,
10/17/17,Unknown,2017-10-17T08:38:47-07:00,2017-10-17T13:21:01-07:00,16934,36.989538,-122.03211,,
10/17/17,Unknown,2017-10-17T13:28:32-07:00,2017-10-17T13:49:10-07:00,1238,36.974564,-122.02387,,
10/17/17,Unknown,2017-10-17T13:53:59-07:00,2017-10-17T14:20:29-07:00,1590,36.983369,-122.02793,,
10/17/17,Unknown,2017-10-17T14:32:40-07:00,2017-10-17T14:42:45-07:00,605,37.030127,-122.05877,,
10/17/17,Unknown,2017-10-17T14:58:39-07:00,2017-10-17T15:19:00-07:00,1221,37.024541,-122.05775,,
10/17/17,Unknown,2017-10-17T15:19:01-07:00,2017-10-17T15:44:49-07:00,1548,37.023801,-122.05788,,
10/17/17,Unknown,2017-10-17T15:44:50-07:00,2017-10-17T15:51:40-07:00,410,37.02311,-122.05729,,
10/17/17,Unknown,2017-10-17T18:09:18-07:00,2017-10-18T00:00:00-07:00,21042,36.977121,-122.03255,,
10/18/17,Unknown,2017-10-18T00:00:00-07:00,2017-10-18T08:52:42-07:00,31962,36.977121,-122.03255,,
10/18/17,Unknown,2017-10-18T09:01:49-07:00,2017-10-18T15:30:59-07:00,23350,36.979268,-122.02167,,
10/18/17,Unknown,2017-10-18T15:45:58-07:00,2017-10-18T15:55:16-07:00,558,37.030127,-122.05877,,
10/18/17,Unknown,2017-10-18T16:15:40-07:00,2017-10-18T16:47:35-07:00,1915,37.023801,-122.05788,,
10/18/17,Unknown,2017-10-18T16:47:36-07:00,2017-10-18T17:22:40-07:00,2104,37.024541,-122.05775,,
10/18/17,Unknown,2017-10-18T17:34:45-07:00,2017-10-18T17:39:42-07:00,297,37.030535,-122.05895,,
10/18/17,Unknown,2017-10-18T17:55:09-07:00,2017-10-18T19:15:33-07:00,4824,36.989538,-122.03211,,
10/18/17,Unknown,2017-10-18T19:22:31-07:00,2017-10-18T21:11:43-07:00,6552,36.969145,-122.03834,,
10/19/17,Unknown,2017-10-19T13:05:25-07:00,2017-10-19T13:32:19-07:00,1614,36.96142,-122.04446,,
10/19/17,Unknown,2017-10-19T13:35:45-07:00,2017-10-19T15:04:28-07:00,5323,36.954577,-122.05788,,
10/19/17,Unknown,2017-10-19T15:16:33-07:00,2017-10-19T15:23:59-07:00,446,36.992881,-122.16807,,
10/19/17,Unknown,2017-10-19T15:29:38-07:00,2017-10-19T15:55:56-07:00,1578,36.992068,-122.16954,,
10/19/17,Unknown,2017-10-19T15:55:57-07:00,2017-10-19T16:23:23-07:00,1646,36.991458,-122.169,,
10/19/17,Unknown,2017-10-19T16:30:06-07:00,2017-10-19T16:36:32-07:00,386,36.988668,-122.16899,,
10/19/17,Unknown,2017-10-19T16:46:49-07:00,2017-10-19T17:00:39-07:00,830,36.992461,-122.16734,,
10/19/17,Unknown,2017-10-19T17:11:27-07:00,2017-10-19T19:49:44-07:00,9497,36.954539,-122.05839,,
10/19/17,Unknown,2017-10-19T20:32:54-07:00,2017-10-19T21:58:59-07:00,5165,36.957865,-122.03837,,
10/20/17,Unknown,2017-10-20T08:36:42-07:00,2017-10-20T09:14:02-07:00,2240,36.989538,-122.03211,,
10/20/17,Unknown,2017-10-20T09:17:17-07:00,2017-10-20T12:25:50-07:00,11313,36.976847,-122.03257,,
10/21/17,Unknown,2017-10-21T10:40:38-07:00,2017-10-21T11:00:59-07:00,1221,37.017576,-122.06286,,
10/21/17,Unknown,2017-10-21T11:10:57-07:00,2017-10-21T13:50:32-07:00,9575,37.02077,-122.06012,,
10/21/17,Unknown,2017-10-21T13:59:34-07:00,2017-10-21T14:25:50-07:00,1576,37.017205,-122.06281,,
10/21/17,Unknown,2017-10-21T14:50:57-07:00,2017-10-21T14:57:22-07:00,385,36.954537,-122.02887,,
10/21/17,Unknown,2017-10-21T15:03:45-07:00,2017-10-21T15:18:11-07:00,866,36.952705,-122.02576,,
10/21/17,Unknown,2017-10-21T15:18:11-07:00,2017-10-21T15:41:00-07:00,1369,36.951049,-122.02638,,
10/21/17,Unknown,2017-10-21T16:08:32-07:00,2017-10-21T16:41:17-07:00,1965,36.976847,-122.03257,,
10/21/17,Unknown,2017-10-21T16:59:45-07:00,2017-10-21T18:09:06-07:00,4161,36.974305,-122.02886,,
10/21/17,Unknown,2017-10-21T18:13:51-07:00,2017-10-21T20:40:26-07:00,8795,36.978992,-122.02744,,
10/21/17,Unknown,2017-10-21T21:09:14-07:00,2017-10-21T21:58:23-07:00,2949,36.979268,-122.02167,,
10/21/17,Unknown,2017-10-21T22:05:10-07:00,2017-10-22T00:00:00-07:00,6890,36.990206,-122.03658,,
10/22/17,Unknown,2017-10-22T00:00:00-07:00,2017-10-22T07:42:34-07:00,27754,36.990206,-122.03658,,
10/22/17,Unknown,2017-10-22T07:42:35-07:00,2017-10-22T09:02:43-07:00,4808,36.989632,-122.03326,,
