Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
11/6/17,transport,transport,2017-11-06T00:00:00-07:00,2017-11-06T14:09:30-07:00,50970,5707.428,0,0
11/6/17,walking,walking,2017-11-06T14:09:31-07:00,2017-11-06T14:10:20-07:00,49,0.062,83,6
11/6/17,walking,walking,2017-11-06T14:10:20-07:00,2017-11-06T14:11:06-07:00,46,0.022,70,2
11/6/17,walking,walking,2017-11-06T14:36:19-07:00,2017-11-06T14:36:38-07:00,19,0.009,30,1
11/7/17,walking,walking,2017-11-07T00:58:17-07:00,2017-11-07T01:07:10-07:00,533,0.418,796,40
11/7/17,transport,transport,2017-11-07T01:07:10-07:00,2017-11-07T01:29:15-07:00,1325,6.450,0,0
11/7/17,walking,walking,2017-11-07T01:29:16-07:00,2017-11-07T01:35:45-07:00,389,0.244,588,23
11/7/17,transport,transport,2017-11-07T01:35:45-07:00,2017-11-07T03:32:41-07:00,7016,302.572,0,0
11/7/17,walking,walking,2017-11-07T03:32:41-07:00,2017-11-07T03:35:41-07:00,180,0.078,204,7
11/7/17,transport,transport,2017-11-07T03:35:41-07:00,2017-11-07T03:58:49-07:00,1388,16.252,0,0
11/7/17,walking,walking,2017-11-07T05:44:58-07:00,2017-11-07T05:45:38-07:00,40,0.019,60,2
11/8/17,walking,walking,2017-11-08T07:57:09-07:00,2017-11-08T07:58:29-07:00,80,0.037,120,4
11/8/17,transport,transport,2017-11-08T07:59:21-07:00,2017-11-08T08:07:30-07:00,489,1.406,0,0
11/8/17,walking,walking,2017-11-08T08:07:30-07:00,2017-11-08T08:43:23-07:00,2153,1.645,3446,157
11/8/17,transport,transport,2017-11-08T08:43:23-07:00,2017-11-08T08:50:15-07:00,412,1.351,0,0
11/8/17,walking,walking,2017-11-08T08:50:42-07:00,2017-11-08T08:51:15-07:00,33,0.016,50,1
11/11/17,walking,walking,2017-11-11T07:54:39-07:00,2017-11-11T07:55:25-07:00,46,0.022,70,2
11/11/17,transport,transport,2017-11-11T08:00:55-07:00,2017-11-11T08:06:02-07:00,307,1.204,0,0
11/11/17,walking,walking,2017-11-11T08:06:02-07:00,2017-11-11T08:22:40-07:00,998,0.649,1329,62
11/11/17,walking,walking,2017-11-11T08:25:16-07:00,2017-11-11T08:26:36-07:00,80,0.037,120,4
11/11/17,walking,walking,2017-11-11T08:30:57-07:00,2017-11-11T08:44:18-07:00,801,0.594,1372,57
11/11/17,transport,transport,2017-11-11T08:44:18-07:00,2017-11-11T08:55:21-07:00,663,1.561,0,0
11/11/17,walking,walking,2017-11-11T08:56:59-07:00,2017-11-11T08:57:29-07:00,30,0.009,20,1
