Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
3/26/18,transport,transport,2018-03-26T08:37:45-07:00,2018-03-26T08:49:27-07:00,702,2.443,0,0
3/26/18,transport,transport,2018-03-26T09:18:01-07:00,2018-03-26T09:48:19-07:00,1818,4.705,0,0
3/26/18,transport,transport,2018-03-26T12:47:18-07:00,2018-03-26T12:51:43-07:00,265,2.110,0,0
3/26/18,walking,walking,2018-03-26T16:05:38-07:00,2018-03-26T16:17:45-07:00,727,0.336,1081,32
3/26/18,walking,walking,2018-03-26T16:35:28-07:00,2018-03-26T16:37:35-07:00,127,0.089,191,8
3/26/18,walking,walking,2018-03-26T17:00:58-07:00,2018-03-26T17:01:27-07:00,29,0.019,60,2
3/26/18,walking,walking,2018-03-26T17:10:06-07:00,2018-03-26T17:15:56-07:00,350,0.194,489,19
3/26/18,transport,transport,2018-03-26T17:15:56-07:00,2018-03-26T17:38:02-07:00,1326,3.103,0,0
3/26/18,walking,walking,2018-03-26T17:59:03-07:00,2018-03-26T17:59:49-07:00,46,0.022,70,2
3/26/18,walking,walking,2018-03-26T19:34:10-07:00,2018-03-26T19:34:59-07:00,49,0.022,70,2
3/27/18,walking,walking,2018-03-27T17:44:20-07:00,2018-03-27T17:45:00-07:00,40,0.019,60,2
3/27/18,transport,transport,2018-03-27T22:09:50-07:00,2018-03-27T22:16:01-07:00,371,1.942,0,0
3/28/18,transport,transport,2018-03-28T08:42:03-07:00,2018-03-28T08:47:44-07:00,341,1.197,0,0
3/28/18,transport,transport,2018-03-28T09:59:31-07:00,2018-03-28T10:17:27-07:00,1076,9.639,0,0
3/28/18,transport,transport,2018-03-28T12:26:07-07:00,2018-03-28T12:32:53-07:00,406,0.433,0,0
3/28/18,transport,transport,2018-03-28T13:37:17-07:00,2018-03-28T13:45:56-07:00,519,0.432,0,0
3/28/18,walking,walking,2018-03-28T13:47:42-07:00,2018-03-28T13:48:12-07:00,30,0.021,40,2
3/28/18,walking,walking,2018-03-28T13:48:50-07:00,2018-03-28T13:49:20-07:00,30,0.016,50,1
3/28/18,transport,transport,2018-03-28T18:39:29-07:00,2018-03-28T18:46:39-07:00,430,4.092,0,0
3/28/18,walking,walking,2018-03-28T19:09:31-07:00,2018-03-28T19:11:07-07:00,96,0.045,145,4
3/28/18,walking,walking,2018-03-28T19:55:49-07:00,2018-03-28T19:59:19-07:00,210,0.147,315,14
3/28/18,transport,transport,2018-03-28T20:04:34-07:00,2018-03-28T20:17:00-07:00,746,1.698,0,0
3/28/18,walking,walking,2018-03-28T22:20:42-07:00,2018-03-28T22:21:01-07:00,19,0.009,30,1
3/28/18,transport,transport,2018-03-28T22:22:31-07:00,2018-03-28T22:28:42-07:00,371,0.807,0,0
3/29/18,transport,transport,2018-03-29T09:05:14-07:00,2018-03-29T09:09:24-07:00,250,1.868,0,0
3/29/18,transport,transport,2018-03-29T15:28:19-07:00,2018-03-29T15:35:07-07:00,408,1.030,0,0
3/29/18,transport,transport,2018-03-29T15:55:33-07:00,2018-03-29T16:05:17-07:00,584,0.585,0,0
3/29/18,walking,walking,2018-03-29T16:21:10-07:00,2018-03-29T16:41:45-07:00,1235,0.759,2255,72
3/29/18,walking,walking,2018-03-29T17:34:33-07:00,2018-03-29T17:43:25-07:00,532,0.393,1003,37
3/29/18,transport,transport,2018-03-29T17:43:25-07:00,2018-03-29T17:46:59-07:00,214,1.486,0,0
3/29/18,walking,walking,2018-03-29T18:09:53-07:00,2018-03-29T18:12:23-07:00,150,0.105,225,10
3/29/18,transport,transport,2018-03-29T21:48:10-07:00,2018-03-29T22:03:50-07:00,940,2.105,0,0
3/30/18,transport,transport,2018-03-30T08:44:47-07:00,2018-03-30T08:48:01-07:00,194,0.423,0,0
3/30/18,transport,transport,2018-03-30T08:48:02-07:00,2018-03-30T09:21:06-07:00,1984,0.882,0,0
3/30/18,transport,transport,2018-03-30T11:32:27-07:00,2018-03-30T12:30:06-07:00,3459,12.028,0,0
3/30/18,transport,transport,2018-03-30T14:47:59-07:00,2018-03-30T14:59:02-07:00,663,1.070,0,0
3/30/18,walking,walking,2018-03-30T15:08:52-07:00,2018-03-30T15:09:12-07:00,20,0.009,30,1
3/30/18,transport,transport,2018-03-30T19:08:28-07:00,2018-03-30T19:24:56-07:00,988,6.153,0,0
3/30/18,transport,transport,2018-03-30T20:08:10-07:00,2018-03-30T20:28:10-07:00,1200,5.642,0,0
3/30/18,transport,transport,2018-03-30T22:26:44-07:00,2018-03-30T22:40:55-07:00,851,8.938,0,0
3/31/18,transport,transport,2018-03-31T08:44:16-07:00,2018-03-31T08:49:38-07:00,322,1.278,0,0
3/31/18,transport,transport,2018-03-31T08:59:35-07:00,2018-03-31T09:27:23-07:00,1668,23.499,0,0
