Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
2/19/18,transport,transport,2018-02-19T09:41:35-07:00,2018-02-19T09:47:16-07:00,341,1.065,0,0
2/19/18,walking,walking,2018-02-19T17:40:28-07:00,2018-02-19T18:02:41-07:00,1333,0.918,2138,88
2/19/18,transport,transport,2018-02-19T18:02:41-07:00,2018-02-19T18:09:14-07:00,393,2.357,0,0
2/19/18,walking,walking,2018-02-19T18:23:45-07:00,2018-02-19T18:24:11-07:00,26,0.012,40,1
2/19/18,walking,walking,2018-02-19T19:18:17-07:00,2018-02-19T19:18:50-07:00,33,0.016,50,1
2/19/18,transport,transport,2018-02-19T20:34:19-07:00,2018-02-19T20:38:17-07:00,238,2.400,0,0
2/19/18,walking,walking,2018-02-19T21:13:58-07:00,2018-02-19T21:14:11-07:00,13,0.006,20,1
2/19/18,walking,walking,2018-02-19T22:45:53-07:00,2018-02-19T22:47:29-07:00,96,0.047,150,4
2/19/18,transport,transport,2018-02-19T22:55:38-07:00,2018-02-19T23:01:08-07:00,330,1.049,0,0
2/20/18,transport,transport,2018-02-20T08:53:49-07:00,2018-02-20T08:59:57-07:00,368,1.816,0,0
2/20/18,transport,transport,2018-02-20T13:15:04-07:00,2018-02-20T13:24:59-07:00,595,2.130,0,0
2/20/18,transport,transport,2018-02-20T14:10:11-07:00,2018-02-20T14:58:33-07:00,2902,15.793,0,0
2/20/18,walking,walking,2018-02-20T15:21:13-07:00,2018-02-20T15:23:44-07:00,151,0.106,226,10
2/20/18,walking,walking,2018-02-20T15:27:41-07:00,2018-02-20T15:43:43-07:00,962,0.685,1440,65
2/20/18,walking,walking,2018-02-20T15:45:19-07:00,2018-02-20T15:51:58-07:00,399,0.280,600,27
2/20/18,walking,walking,2018-02-20T16:00:00-07:00,2018-02-20T16:01:55-07:00,115,0.048,154,5
2/20/18,walking,walking,2018-02-20T16:11:13-07:00,2018-02-20T16:19:15-07:00,482,0.231,599,22
2/20/18,walking,walking,2018-02-20T16:23:18-07:00,2018-02-20T16:24:11-07:00,53,0.025,80,2
2/20/18,walking,walking,2018-02-20T16:32:14-07:00,2018-02-20T16:33:41-07:00,87,0.040,130,4
2/20/18,walking,walking,2018-02-20T16:53:37-07:00,2018-02-20T16:59:24-07:00,347,0.155,425,15
2/20/18,walking,walking,2018-02-20T17:02:21-07:00,2018-02-20T17:03:28-07:00,67,0.031,101,3
2/20/18,walking,walking,2018-02-20T17:06:45-07:00,2018-02-20T17:31:00-07:00,1455,0.858,1841,82
2/20/18,walking,walking,2018-02-20T18:04:16-07:00,2018-02-20T18:05:15-07:00,59,0.028,90,3
2/22/18,transport,transport,2018-02-22T20:42:10-07:00,2018-02-22T20:49:22-07:00,432,2.345,0,0
2/22/18,transport,transport,2018-02-22T23:09:43-07:00,2018-02-22T23:17:50-07:00,487,0.846,0,0
2/23/18,walking,walking,2018-02-23T08:30:43-07:00,2018-02-23T08:36:52-07:00,369,0.264,493,25
2/23/18,transport,transport,2018-02-23T09:13:55-07:00,2018-02-23T09:19:17-07:00,322,1.910,0,0
2/23/18,walking,walking,2018-02-23T10:12:00-07:00,2018-02-23T10:12:13-07:00,13,0.006,20,1
2/23/18,walking,walking,2018-02-23T11:49:11-07:00,2018-02-23T11:49:40-07:00,29,0.009,20,1
2/23/18,transport,transport,2018-02-23T12:02:40-07:00,2018-02-23T12:41:09-07:00,2309,11.441,0,0
2/23/18,transport,transport,2018-02-23T12:54:57-07:00,2018-02-23T12:58:11-07:00,194,0.362,0,0
2/23/18,transport,transport,2018-02-23T13:20:05-07:00,2018-02-23T14:12:58-07:00,3173,23.233,0,0
2/23/18,transport,transport,2018-02-23T16:00:03-07:00,2018-02-23T16:40:26-07:00,2423,14.300,0,0
2/23/18,transport,transport,2018-02-23T16:47:19-07:00,2018-02-23T16:51:10-07:00,231,0.543,0,0
2/24/18,walking,walking,2018-02-24T17:41:04-07:00,2018-02-24T18:09:43-07:00,1719,0.820,2303,78
2/24/18,walking,walking,2018-02-24T18:22:32-07:00,2018-02-24T18:31:56-07:00,564,0.424,901,40
2/24/18,transport,transport,2018-02-24T18:53:35-07:00,2018-02-24T19:05:28-07:00,713,2.871,0,0
2/24/18,transport,transport,2018-02-24T19:12:29-07:00,2018-02-24T19:18:00-07:00,331,1.247,0,0
2/24/18,walking,walking,2018-02-24T19:33:45-07:00,2018-02-24T19:34:31-07:00,46,0.022,70,2
2/24/18,walking,walking,2018-02-24T23:18:06-07:00,2018-02-24T23:18:55-07:00,49,0.025,80,2
2/24/18,transport,transport,2018-02-24T23:27:12-07:00,2018-02-24T23:31:50-07:00,278,1.291,0,0
2/25/18,transport,transport,2018-02-25T09:46:57-07:00,2018-02-25T09:51:12-07:00,255,1.192,0,0
2/25/18,walking,walking,2018-02-25T09:51:42-07:00,2018-02-25T09:52:28-07:00,46,0.022,70,2
2/25/18,transport,transport,2018-02-25T20:31:35-07:00,2018-02-25T20:46:39-07:00,904,12.128,0,0
2/25/18,transport,transport,2018-02-25T23:08:34-07:00,2018-02-25T23:13:38-07:00,304,1.447,0,0
