Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
4/17/18,Unknown,2018-04-17T00:00:00-07:00,2018-04-17T08:52:21-07:00,31941,36.160402,-115.37461,,
4/17/18,Unknown,2018-04-17T09:02:15-07:00,2018-04-17T13:43:02-07:00,16847,36.159406,-115.35108,,
4/17/18,Unknown,2018-04-17T13:54:09-07:00,2018-04-17T15:00:33-07:00,3984,36.145767,-115.40467,,
4/17/18,Unknown,2018-04-17T15:12:26-07:00,2018-04-17T15:18:43-07:00,377,36.145993,-115.43089,,
4/17/18,Unknown,2018-04-17T15:32:01-07:00,2018-04-17T15:34:08-07:00,127,36.14795,-115.42948,,
4/17/18,Unknown,2018-04-17T15:41:48-07:00,2018-04-17T15:46:05-07:00,257,36.147744,-115.4305,,
4/17/18,Unknown,2018-04-17T16:11:06-07:00,2018-04-17T16:53:53-07:00,2567,36.155379,-115.43658,,
4/17/18,Unknown,2018-04-17T17:09:16-07:00,2018-04-17T17:31:27-07:00,1331,36.151654,-115.43738,,
4/17/18,Unknown,2018-04-17T17:34:42-07:00,2018-04-17T17:46:46-07:00,724,36.162307,-115.45022,,
4/17/18,Unknown,2018-04-17T18:05:04-07:00,2018-04-17T18:33:35-07:00,1711,36.166638,-115.44436,,
4/17/18,Unknown,2018-04-17T18:38:43-07:00,2018-04-17T18:41:58-07:00,195,36.168355,-115.44421,,
4/17/18,Unknown,2018-04-17T19:31:09-07:00,2018-04-17T22:02:13-07:00,9064,36.159406,-115.35108,,
