"Date","Keys","Clicks"
"2019-04-15",0,0
"2019-04-16",10838,2060
"2019-04-17",14798,2285
"2019-04-18",8485,3560
"2019-04-19",11859,3290
"2019-04-20",6477,1349
"2019-04-21",3,24
