"Date","Keys","Clicks"
"2018-10-17",17086,3267
"2018-10-18",14009,4446
"2018-10-19",5711,1490
"2018-10-20",9005,2231
"2018-10-21",1669,356
"2018-10-22",12262,2477
"2018-10-23",3221,1027
