"Date","Keys","Clicks"
"2019-04-25",5545,2045
"2019-04-26",10337,907
"2019-04-27",3797,1311
"2019-04-28",914,1011
"2019-04-29",2047,1124
"2019-04-30",6093,1541
"2019-05-01",55,100
