"Date","Keys","Clicks"
"2019-10-02",7899,4489
"2019-10-03",9551,4745
"2019-10-04",6611,5038
"2019-10-05",4820,2030
"2019-10-06",4422,3017
"2019-10-07",8065,1134
"2019-10-08",3,25
