"Date","Keys","Clicks"
"2018-11-11",12442,4940
"2018-11-12",12222,4008
"2018-11-13",5223,1645
"2018-11-14",12675,3838
"2018-11-15",9095,1823
"2018-11-16",10030,3438
"2018-11-17",3,38
