"Date","Keys","Clicks"
"2018-12-01",5402,1106
"2018-12-02",1890,410
"2018-12-03",9825,1248
"2018-12-04",10031,1477
"2018-12-05",16676,2718
"2018-12-06",10194,2749
"2018-12-07",52,24
