"Date","Keys","Clicks"
"2018-07-24",0,0
"2018-07-25",3440,1786
"2018-07-26",9259,5285
"2018-07-27",8564,6697
"2018-07-28",6730,4799
"2018-07-29",2940,1350
"2018-07-30",69,70
