"Date","Keys","Clicks"
"2019-04-10",2066,342
"2019-04-11",2412,1211
"2019-04-12",0,0
"2019-04-13",1424,486
"2019-04-14",4033,1016
"2019-04-15",0,0
"2019-04-16",3,39
