"Date","Keys","Clicks"
"2019-03-31",4333,3325
"2019-04-01",3407,1472
"2019-04-02",7397,1676
"2019-04-03",11170,4246
"2019-04-04",8824,2030
"2019-04-05",10309,4445
"2019-04-06",3,33
