Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
1/8/18,Unknown,2018-01-08T09:41:23-07:00,2018-01-08T14:19:08-07:00,16665,34.126826,-116.40503,,
1/8/18,Unknown,2018-01-08T14:19:09-07:00,2018-01-08T18:37:18-07:00,15489,34.126093,-116.40735,,
1/8/18,Unknown,2018-01-08T18:37:19-07:00,2018-01-08T21:03:46-07:00,8787,34.126899,-116.40468,,
1/9/18,Unknown,2018-01-09T12:54:28-07:00,2018-01-09T15:22:33-07:00,8885,34.129191,-116.3965,,
1/9/18,Unknown,2018-01-09T15:32:04-07:00,2018-01-09T15:44:38-07:00,754,34.136107,-116.39615,,
1/9/18,Unknown,2018-01-09T16:10:00-07:00,2018-01-09T16:22:16-07:00,736,34.12824,-116.39556,,
1/9/18,Unknown,2018-01-09T16:27:53-07:00,2018-01-09T22:48:49-07:00,22856,34.126528,-116.40486,,
1/9/18,Unknown,2018-01-09T22:54:12-07:00,2018-01-10T00:00:00-07:00,3948,34.140528,-116.39817,,
1/10/18,Unknown,2018-01-10T00:00:00-07:00,2018-01-10T09:52:01-07:00,35521,34.140528,-116.39817,,
1/10/18,Unknown,2018-01-10T09:56:24-07:00,2018-01-10T10:48:57-07:00,3153,34.129191,-116.3965,,
1/10/18,Unknown,2018-01-10T10:50:16-07:00,2018-01-10T13:40:21-07:00,10205,34.126322,-116.4057,,
1/11/18,Unknown,2018-01-11T10:29:39-07:00,2018-01-11T13:48:06-07:00,11907,34.126899,-116.40468,,
1/11/18,Unknown,2018-01-11T14:32:42-07:00,2018-01-11T14:38:19-07:00,337,34.030412,-116.35004,,
1/11/18,Unknown,2018-01-11T14:50:46-07:00,2018-01-11T15:06:36-07:00,950,34.027802,-116.30235,,
1/11/18,Unknown,2018-01-11T15:33:17-07:00,2018-01-11T15:43:26-07:00,609,34.023753,-116.28969,,
1/11/18,Unknown,2018-01-11T15:43:27-07:00,2018-01-11T15:54:22-07:00,655,34.025552,-116.28961,,
1/11/18,Unknown,2018-01-11T16:04:28-07:00,2018-01-11T16:09:26-07:00,298,34.026916,-116.29088,,
1/11/18,Unknown,2018-01-11T16:12:42-07:00,2018-01-11T16:39:54-07:00,1632,34.027695,-116.29079,,
1/11/18,Unknown,2018-01-11T16:51:14-07:00,2018-01-11T16:54:56-07:00,222,34.028468,-116.29403,,
1/11/18,Unknown,2018-01-11T17:11:07-07:00,2018-01-11T17:44:11-07:00,1984,34.027802,-116.30235,,
1/11/18,Unknown,2018-01-11T18:11:53-07:00,2018-01-11T22:18:46-07:00,14813,34.126182,-116.4079,,
1/11/18,Unknown,2018-01-11T22:22:10-07:00,2018-01-11T22:33:31-07:00,681,34.126322,-116.4057,,
1/12/18,Unknown,2018-01-12T09:08:39-07:00,2018-01-12T13:29:37-07:00,15658,34.126899,-116.40468,,
1/12/18,Unknown,2018-01-12T13:43:55-07:00,2018-01-12T16:25:18-07:00,9683,34.076322,-116.41527,,
1/12/18,Unknown,2018-01-12T16:37:53-07:00,2018-01-12T16:45:03-07:00,430,34.07685,-116.41019,,
1/12/18,Unknown,2018-01-12T16:45:04-07:00,2018-01-12T17:20:51-07:00,2147,34.076734,-116.40903,,
1/12/18,Unknown,2018-01-12T17:41:31-07:00,2018-01-12T18:32:11-07:00,3040,34.076322,-116.41527,,
1/12/18,Unknown,2018-01-12T18:42:42-07:00,2018-01-12T22:37:50-07:00,14108,34.126322,-116.4057,,
