Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
5/21/18,Unknown,2018-05-21T00:00:00-07:00,2018-05-21T05:00:33-07:00,18033,45.596443,5.2287152,,
5/21/18,Unknown,2018-05-21T23:55:07-07:00,2018-05-22T00:00:00-07:00,293,48.883319,2.2568195,,
5/22/18,Unknown,2018-05-22T00:00:00-07:00,2018-05-22T00:52:39-07:00,3159,48.883319,2.2568195,,
5/22/18,Unknown,2018-05-22T01:29:52-07:00,2018-05-22T03:12:25-07:00,6153,48.835331,2.3639577,,
5/22/18,Unknown,2018-05-22T10:35:11-07:00,2018-05-22T10:44:12-07:00,541,45.721292,5.0762382,,
5/22/18,Unknown,2018-05-22T22:41:36-07:00,2018-05-23T00:00:00-07:00,4704,45.596443,5.2287152,,
5/23/18,Unknown,2018-05-23T00:00:00-07:00,2018-05-23T07:43:04-07:00,27784,45.596443,5.2287152,,
5/23/18,Unknown,2018-05-23T07:49:48-07:00,2018-05-23T08:02:51-07:00,783,45.591238,5.2520527,,
5/23/18,Unknown,2018-05-23T08:08:28-07:00,2018-05-23T08:18:49-07:00,621,45.590374,5.2479094,,
5/23/18,Unknown,2018-05-23T08:18:50-07:00,2018-05-23T08:52:31-07:00,2021,45.59157,5.2467733,,
5/23/18,Unknown,2018-05-23T09:05:18-07:00,2018-05-23T22:41:36-07:00,48978,45.596443,5.2287152,,
5/27/18,Unknown,2018-05-27T00:29:15-07:00,2018-05-27T01:17:41-07:00,2906,47.443916,6.3738383,,
