Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
1/31/18,walking,walking,2018-01-31T09:27:34-07:00,2018-01-31T09:28:07-07:00,33,0.016,50,1
1/31/18,transport,transport,2018-01-31T09:29:19-07:00,2018-01-31T09:55:35-07:00,1576,12.995,0,0
1/31/18,walking,walking,2018-01-31T09:55:35-07:00,2018-01-31T10:15:24-07:00,1189,0.539,1129,51
1/31/18,walking,walking,2018-01-31T10:16:46-07:00,2018-01-31T10:17:37-07:00,51,0.024,77,2
1/31/18,walking,walking,2018-01-31T10:24:17-07:00,2018-01-31T10:32:33-07:00,496,0.298,694,28
1/31/18,walking,walking,2018-01-31T10:36:52-07:00,2018-01-31T10:55:19-07:00,1107,0.681,1549,65
1/31/18,walking,walking,2018-01-31T10:56:58-07:00,2018-01-31T10:57:31-07:00,33,0.016,50,1
1/31/18,transport,transport,2018-01-31T11:04:13-07:00,2018-01-31T11:38:57-07:00,2084,6.364,0,0
1/31/18,walking,walking,2018-01-31T14:17:56-07:00,2018-01-31T14:18:16-07:00,20,0.009,30,1
1/31/18,transport,transport,2018-01-31T14:51:40-07:00,2018-01-31T14:58:03-07:00,383,0.861,0,0
1/31/18,transport,transport,2018-01-31T15:27:21-07:00,2018-01-31T15:43:02-07:00,941,0.672,0,0
1/31/18,transport,transport,2018-01-31T15:47:26-07:00,2018-01-31T16:01:28-07:00,842,2.443,0,0
1/31/18,transport,transport,2018-01-31T17:17:15-07:00,2018-01-31T17:25:42-07:00,507,2.415,0,0
1/31/18,walking,walking,2018-01-31T17:25:51-07:00,2018-01-31T17:26:10-07:00,19,0.009,30,1
