Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/1/18,transport,transport,2018-07-01T09:11:02-07:00,2018-07-01T09:20:05-07:00,543,2.183,0,0
7/1/18,walking,walking,2018-07-01T15:10:20-07:00,2018-07-01T15:10:39-07:00,19,0.009,30,1
7/1/18,transport,transport,2018-07-01T15:41:57-07:00,2018-07-01T16:32:53-07:00,3056,28.366,0,0
7/1/18,transport,transport,2018-07-01T17:05:49-07:00,2018-07-01T17:30:57-07:00,1508,15.002,0,0
7/1/18,walking,walking,2018-07-01T17:33:27-07:00,2018-07-01T17:34:54-07:00,87,0.040,130,4
7/1/18,walking,walking,2018-07-01T17:37:27-07:00,2018-07-01T17:44:51-07:00,444,0.266,856,25
7/1/18,walking,walking,2018-07-01T17:50:10-07:00,2018-07-01T18:01:32-07:00,682,0.505,1312,48
7/1/18,walking,walking,2018-07-01T18:02:13-07:00,2018-07-01T18:04:51-07:00,158,0.111,237,11
7/1/18,walking,walking,2018-07-01T18:10:21-07:00,2018-07-01T18:23:49-07:00,808,0.569,1459,54
7/1/18,walking,walking,2018-07-01T18:26:51-07:00,2018-07-01T18:29:24-07:00,153,0.107,230,10
7/1/18,transport,transport,2018-07-01T18:35:38-07:00,2018-07-01T19:24:12-07:00,2914,12.276,0,0
7/1/18,transport,transport,2018-07-01T22:04:51-07:00,2018-07-01T22:18:16-07:00,805,2.730,0,0
