Date,Type,Name,Start,End,Duration
12/19/17,place,Unknown,2017-12-19T22:11:12-07:00,2017-12-19T22:34:10-07:00,1378
12/19/17,move,transport,2017-12-19T22:34:10-07:00,2017-12-19T22:39:30-07:00,320
12/19/17,place,Unknown,2017-12-19T22:39:30-07:00,2017-12-20T00:00:00-07:00,4830
12/20/17,place,Unknown,2017-12-20T00:00:00-07:00,2017-12-20T09:57:44-07:00,35864
12/20/17,move,transport,2017-12-20T09:57:44-07:00,2017-12-20T10:00:41-07:00,177
12/20/17,place,Unknown,2017-12-20T10:00:42-07:00,2017-12-20T11:34:34-07:00,5632
12/20/17,move,walking,2017-12-20T11:34:34-07:00,2017-12-20T11:38:45-07:00,251
12/20/17,place,Unknown,2017-12-20T11:38:46-07:00,2017-12-20T15:31:54-07:00,13988
12/20/17,move,transport,2017-12-20T15:31:54-07:00,2017-12-20T15:37:34-07:00,340
12/20/17,place,Unknown,2017-12-20T15:37:35-07:00,2017-12-20T16:11:42-07:00,2047
12/20/17,place,Unknown,2017-12-20T16:11:43-07:00,2017-12-20T16:25:59-07:00,856
12/20/17,move,transport,2017-12-20T16:25:59-07:00,2017-12-20T16:38:10-07:00,731
12/20/17,place,Unknown,2017-12-20T16:38:11-07:00,2017-12-20T22:11:12-07:00,19981
12/22/17,place,Unknown,2017-12-22T17:52:36-07:00,2017-12-22T22:28:41-07:00,16565
12/22/17,move,transport,2017-12-22T22:28:41-07:00,2017-12-22T22:35:57-07:00,436
12/22/17,place,Unknown,2017-12-22T22:35:57-07:00,2017-12-23T00:00:00-07:00,5043
12/23/17,place,Unknown,2017-12-23T00:00:00-07:00,2017-12-23T09:27:18-07:00,34038
12/23/17,move,transport,2017-12-23T09:27:18-07:00,2017-12-23T09:29:57-07:00,159
12/23/17,place,Unknown,2017-12-23T09:29:58-07:00,2017-12-23T16:04:51-07:00,23693
12/23/17,place,Unknown,2017-12-23T16:04:52-07:00,2017-12-23T16:38:17-07:00,2005
12/23/17,place,Unknown,2017-12-23T16:38:18-07:00,2017-12-23T16:50:22-07:00,724
12/23/17,move,transport,2017-12-23T16:50:22-07:00,2017-12-23T16:54:57-07:00,275
12/23/17,place,Unknown,2017-12-23T16:54:58-07:00,2017-12-23T17:12:15-07:00,1037
12/23/17,move,transport,2017-12-23T17:12:15-07:00,2017-12-23T17:23:08-07:00,653
12/23/17,place,Unknown,2017-12-23T17:23:09-07:00,2017-12-23T18:36:24-07:00,4395
