Heure de début,Heure de fin,Calories (kcal),Distance (m),Fréquence cardiaque moyenne (bpm),Fréquence cardiaque maximale (bpm),Fréquence cardiaque minimale (bpm),Basse latitude (°),Basse longitude (°),Haute latitude (°),Haute longitude (°),Vitesse moyenne (m/s),Vitesse maximale (m/s),Vitesse minimale (m/s),Nombre de pas,Poids moyen (kg),Poids maximal (kg),Poids minimal (kg),"Durée de l'activité ""Inactif"" (ms)","Durée de l'activité ""Marche à pied"" (ms)","Durée de l'activité ""Escalade"" (ms)"
10:30:00.000-04:00,10:45:00.000-04:00,16.92187509481692,,,,,,,,,,,,,,,,,,
10:45:00.000-04:00,11:00:00.000-04:00,16.92187509481692,,,,,,,,,,,,,,,,,,
11:00:00.000-04:00,11:15:00.000-04:00,16.92187509481692,,,,,,,,,,,,,,,,,,
11:15:00.000-04:00,11:30:00.000-04:00,16.92187509481692,,,,,,,,,,,,,,,,,,
11:30:00.000-04:00,11:45:00.000-04:00,16.92187509481692,,,,,,,,,,,,,,,,,,
11:45:00.000-04:00,12:00:00.000-04:00,16.92187509481692,,,,,,,,,,,,,,,,,,
12:00:00.000-04:00,12:15:00.000-04:00,17.17880066963795,,,,,38.89008712768555,-120.02373504638672,38.89023971557617,-120.0237045288086,,,,,,,,29957,,
12:15:00.000-04:00,12:30:00.000-04:00,18.249998516327665,,,,,38.90025329589844,-120.0133285522461,38.91257095336914,-120.00630950927734,22.84816763532001,23.700931549072266,20.40178680419922,,,,,720294,,
12:30:00.000-04:00,12:45:00.000-04:00,18.249998445367233,,,,,38.91252517700195,-120.00638580322266,38.912635803222656,-120.0063247680664,0.8154140114784241,0.8154140114784241,0.8154140114784241,,,,,900000,,
12:45:00.000-04:00,13:00:00.000-04:00,18.249998445367233,,,,,38.91259765625,-120.00646209716797,38.91259765625,-120.00646209716797,0.8154140114784241,0.8154140114784241,0.8154140114784241,,,,,900000,,
13:00:00.000-04:00,13:15:00.000-04:00,18.249998445367233,,,,,38.912567138671875,-120.00636291503906,38.912567138671875,-120.00636291503906,0.8184131383895874,0.8184131383895874,0.8184131383895874,,,,,900000,,
13:15:00.000-04:00,13:30:00.000-04:00,18.249998445367233,,,,,38.912353515625,-120.00634002685547,38.91256332397461,-120.00623321533203,1.3851354122161865,1.3851354122161865,1.3851354122161865,10,,,,900000,,
13:30:00.000-04:00,13:45:00.000-04:00,18.249998445367233,,,,,38.91242599487305,-120.00643920898438,38.91264724731445,-120.00625610351562,1.1957006454467773,1.1957006454467773,1.1957006454467773,16,,,,900000,,
13:45:00.000-04:00,14:00:00.000-04:00,18.249998445367233,,,,,38.912418365478516,-120.00628662109375,38.91274642944336,-120.00621032714844,0.9032817672367855,1.8543193340301514,0.6673080325126648,1,,,,900000,,
14:00:00.000-04:00,14:15:00.000-04:00,18.249998445367233,,,,,38.91244888305664,-120.00635528564453,38.91259002685547,-120.00613403320312,0.6082762479782104,0.6082762479782104,0.6082762479782104,,,,,900000,,
14:15:00.000-04:00,14:30:00.000-04:00,18.249998445367233,,,,,38.91244125366211,-120.00645446777344,38.91259002685547,-120.00629425048828,2.0354135276689456,3.6996891498565674,0.5522680282592773,,,,,900000,,
14:30:00.000-04:00,14:45:00.000-04:00,18.249998445367233,,,,,38.91242599487305,-120.00628662109375,38.912567138671875,-120.00609588623047,1.164074389403951,2.3067076206207275,0.6224146485328674,8,,,,900000,,
14:45:00.000-04:00,15:00:00.000-04:00,18.249998445367233,,,,,38.912437438964844,-120.00646209716797,38.912540435791016,-120.00627899169922,0.7961708903312683,1.0336827039718628,0.5586590766906738,,,,,900000,,
15:00:00.000-04:00,15:15:00.000-04:00,18.249998445367233,,,,,38.91244125366211,-120.00631713867188,38.912628173828125,-120.0062255859375,1.0624962896108627,1.397032618522644,0.5556977391242981,1,,,,900000,,
15:15:00.000-04:00,15:30:00.000-04:00,18.249998445367233,,,,,38.91241455078125,-120.0063705444336,38.912620544433594,-120.00623321533203,0.6600000262260437,0.6600000262260437,0.6600000262260437,4,,,,900000,,
15:30:00.000-04:00,15:45:00.000-04:00,18.249998445367233,,,,,38.91236114501953,-120.00634002685547,38.912593841552734,-120.0062255859375,2.6976791135389866,4.532824516296387,0.8609297275543213,9,,,,900000,,
15:45:00.000-04:00,16:00:00.000-04:00,18.249998445367233,,,,,38.91242980957031,-120.00643157958984,38.912628173828125,-120.00627899169922,1.2322337627410889,1.2322337627410889,1.2322337627410889,1,,,,900000,,
16:00:00.000-04:00,16:15:00.000-04:00,24.84675893432247,48.95638942718506,,,,,,,,0.7507964968681335,0.7516098022460938,0.7499831914901733,213,,,,783815,116185,
16:15:00.000-04:00,16:30:00.000-04:00,24.593224942705135,104.63571214675903,,,,,,,,0.8598437309265137,1.1473513841629028,0.5723360776901245,217,,,,788279,111721,
16:30:00.000-04:00,16:45:00.000-04:00,18.249999556784356,,,,,,,,,,,,,,,,900000,,
16:45:00.000-04:00,17:00:00.000-04:00,18.249999556784356,,,,,,,,,,,,,,,,900000,,
17:00:00.000-04:00,17:15:00.000-04:00,18.249999556784356,,,,,,,,,,,,,,,,900000,,
17:15:00.000-04:00,17:30:00.000-04:00,18.249999556784356,,,,,,,,,,,,,,,,900000,,
17:30:00.000-04:00,17:45:00.000-04:00,18.24999966024324,,,,,,,,,,,,11,,,,328968,,
17:45:00.000-04:00,18:00:00.000-04:00,142.28864016540138,,,,,38.874755859375,-120.0113525390625,38.87562561035156,-120.01030731201172,0.8389776551132521,1.2809761762619019,0.5614267587661743,339,,,,180356,,719644
18:00:00.000-04:00,18:15:00.000-04:00,173.3750010579512,,,,,38.87554168701172,-120.0107650756836,38.87582015991211,-120.0103988647461,1.0059119318635645,1.7889941930770874,0.5573149919509888,527,,,,,,900000
18:15:00.000-04:00,18:30:00.000-04:00,173.3750010579512,,,,,38.875267028808594,-120.01177215576172,38.87590408325195,-120.01041412353516,1.2209120123389572,1.9416488409042358,0.5269724726676941,745,,,,,,900000
18:30:00.000-04:00,18:45:00.000-04:00,173.3750010579512,,,,,38.87550735473633,-120.01185607910156,38.875732421875,-120.011474609375,0.8029056001561027,4.1298909187316895,0.6506919264793396,275,,,,,,900000
18:45:00.000-04:00,19:00:00.000-04:00,173.3750010579512,,,,,38.87563705444336,-120.01211547851562,38.8760871887207,-120.01171875,0.8879020555651094,2.479778289794922,0.5433230996131897,551,,,,,,900000
19:00:00.000-04:00,19:15:00.000-04:00,69.09021271636732,189.14373397827148,,,,38.875022888183594,-120.01114654541016,38.87565612792969,-120.00554656982422,1.9056497699694839,9.041791915893555,0.42989447712898254,307,,,,259218,250062,212590
19:15:00.000-04:00,19:30:00.000-04:00,18.249998998870787,,,,,38.911380767822266,-120.00402069091797,38.91151809692383,-120.00376892089844,0.7206945178495276,15.25275707244873,0.642806351184845,,,,,730425,,
19:30:00.000-04:00,19:45:00.000-04:00,26.116333276892828,37.0311164855957,,,,38.911312103271484,-120.00420379638672,38.91154479980469,-120.00384521484375,0.7270104054454006,2.4124884605407715,0.5576744079589844,92,,,,761454,138546,
