Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
27/06/18,walking,walking,2018-06-27T08:23:57+02:00,2018-06-27T08:30:51+02:00,414,0.676,847,30
27/06/18,walking,walking,2018-06-27T08:41:54+02:00,2018-06-27T08:43:07+02:00,73,0.055,110,2
27/06/18,walking,walking,2018-06-27T09:09:17+02:00,2018-06-27T09:09:46+02:00,29,0.020,40,1
27/06/18,walking,walking,2018-06-27T09:13:27+02:00,2018-06-27T09:22:27+02:00,540,0.681,800,30
27/06/18,transport,transport,2018-06-27T09:22:27+02:00,2018-06-27T09:51:58+02:00,1771,5.398,0,0
27/06/18,walking,walking,2018-06-27T09:52:05+02:00,2018-06-27T09:53:55+02:00,110,0.083,166,4
27/06/18,walking,walking,2018-06-27T10:07:12+02:00,2018-06-27T10:09:35+02:00,143,0.173,231,8
27/06/18,walking,walking,2018-06-27T10:18:24+02:00,2018-06-27T10:19:37+02:00,73,0.055,110,2
27/06/18,walking,walking,2018-06-27T10:31:50+02:00,2018-06-27T10:32:26+02:00,36,0.027,55,1
27/06/18,walking,walking,2018-06-27T10:47:36+02:00,2018-06-27T10:51:46+02:00,250,0.318,420,14
27/06/18,transport,transport,2018-06-27T10:51:47+02:00,2018-06-27T11:12:21+02:00,1234,3.505,0,0
27/06/18,walking,walking,2018-06-27T11:13:54+02:00,2018-06-27T11:14:27+02:00,33,0.025,50,1
27/06/18,walking,walking,2018-06-27T17:18:17+02:00,2018-06-27T17:19:07+02:00,50,0.035,70,2
27/06/18,walking,walking,2018-06-27T17:24:42+02:00,2018-06-27T17:33:52+02:00,550,0.799,999,36
27/06/18,transport,transport,2018-06-27T17:33:52+02:00,2018-06-27T17:55:11+02:00,1279,5.244,0,0
27/06/18,walking,walking,2018-06-27T17:55:11+02:00,2018-06-27T17:59:57+02:00,286,0.215,431,10
27/06/18,transport,transport,2018-06-27T18:04:26+02:00,2018-06-27T18:30:10+02:00,1544,4.939,0,0
27/06/18,walking,walking,2018-06-27T18:30:11+02:00,2018-06-27T18:30:50+02:00,39,0.029,58,1
27/06/18,walking,walking,2018-06-27T18:32:34+02:00,2018-06-27T18:39:55+02:00,441,0.662,778,29
27/06/18,walking,walking,2018-06-27T18:42:10+02:00,2018-06-27T18:43:53+02:00,103,0.077,155,3
27/06/18,walking,walking,2018-06-27T19:04:44+02:00,2018-06-27T19:05:47+02:00,63,0.032,65,1
27/06/18,walking,walking,2018-06-27T20:34:50+02:00,2018-06-27T20:35:19+02:00,29,0.020,40,1
27/06/18,walking,walking,2018-06-27T20:42:20+02:00,2018-06-27T20:47:18+02:00,298,0.271,400,12
27/06/18,walking,walking,2018-06-27T20:49:36+02:00,2018-06-27T20:59:03+02:00,567,0.648,889,29
27/06/18,walking,walking,2018-06-27T22:53:34+02:00,2018-06-27T23:02:48+02:00,554,0.394,602,18
27/06/18,walking,walking,2018-06-27T23:20:40+02:00,2018-06-27T23:20:59+02:00,19,0.015,30,1
