Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
21/06/18,walking,walking,2018-06-21T00:09:52+02:00,2018-06-21T00:10:55+02:00,63,0.047,95,2
21/06/18,walking,walking,2018-06-21T07:48:53+02:00,2018-06-21T07:49:22+02:00,29,0.020,40,1
21/06/18,walking,walking,2018-06-21T10:13:19+02:00,2018-06-21T10:38:21+02:00,1502,1.600,2200,71
21/06/18,transport,transport,2018-06-21T10:46:25+02:00,2018-06-21T11:09:32+02:00,1387,20.147,0,0
21/06/18,transport,transport,2018-06-21T11:38:48+02:00,2018-06-21T11:59:01+02:00,1213,43.710,0,0
21/06/18,transport,transport,2018-06-21T12:03:06+02:00,2018-06-21T13:15:47+02:00,4361,162.126,0,0
21/06/18,walking,walking,2018-06-21T13:15:47+02:00,2018-06-21T13:21:43+02:00,356,0.238,477,11
21/06/18,walking,walking,2018-06-21T13:27:07+02:00,2018-06-21T13:30:08+02:00,181,0.203,271,9
21/06/18,walking,walking,2018-06-21T13:54:18+02:00,2018-06-21T13:58:05+02:00,227,0.133,267,6
21/06/18,transport,transport,2018-06-21T14:08:39+02:00,2018-06-21T14:34:21+02:00,1542,34.898,0,0
21/06/18,transport,transport,2018-06-21T15:03:55+02:00,2018-06-21T15:08:21+02:00,266,20.570,0,0
21/06/18,walking,walking,2018-06-21T15:08:22+02:00,2018-06-21T15:24:17+02:00,955,2.019,1682,90
