Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/07/18,walking,walking,2018-07-10T08:39:01+02:00,2018-07-10T08:40:43+02:00,102,0.066,132,3
10/07/18,transport,transport,2018-07-10T08:43:23+02:00,2018-07-10T08:50:53+02:00,450,1.142,0,0
10/07/18,walking,walking,2018-07-10T08:50:53+02:00,2018-07-10T08:53:58+02:00,185,0.155,310,7
10/07/18,transport,transport,2018-07-10T08:53:58+02:00,2018-07-10T09:28:34+02:00,2076,30.554,0,0
10/07/18,transport,transport,2018-07-10T09:39:28+02:00,2018-07-10T09:55:42+02:00,974,11.387,0,0
10/07/18,walking,walking,2018-07-10T09:55:42+02:00,2018-07-10T10:00:28+02:00,286,0.277,470,12
10/07/18,walking,walking,2018-07-10T10:02:56+02:00,2018-07-10T10:04:57+02:00,121,0.077,155,3
10/07/18,transport,transport,2018-07-10T10:04:58+02:00,2018-07-10T10:13:49+02:00,531,3.203,0,0
10/07/18,walking,walking,2018-07-10T10:13:50+02:00,2018-07-10T10:34:26+02:00,1236,1.372,1729,61
10/07/18,walking,walking,2018-07-10T10:38:15+02:00,2018-07-10T10:39:15+02:00,60,0.045,90,2
10/07/18,walking,walking,2018-07-10T15:31:45+02:00,2018-07-10T15:33:06+02:00,81,0.041,82,2
10/07/18,walking,walking,2018-07-10T15:33:11+02:00,2018-07-10T15:47:32+02:00,861,1.337,1767,59
10/07/18,transport,transport,2018-07-10T15:47:32+02:00,2018-07-10T15:56:07+02:00,515,3.157,0,0
10/07/18,walking,walking,2018-07-10T15:56:07+02:00,2018-07-10T16:02:17+02:00,370,0.460,666,20
10/07/18,transport,transport,2018-07-10T16:10:07+02:00,2018-07-10T16:58:41+02:00,2914,58.136,0,0
10/07/18,walking,walking,2018-07-10T16:58:41+02:00,2018-07-10T17:17:23+02:00,1122,1.397,1864,62
10/07/18,walking,walking,2018-07-10T17:18:23+02:00,2018-07-10T17:18:42+02:00,19,0.015,30,1
