Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
04/06/18,walking,walking,2018-06-04T07:27:44+02:00,2018-06-04T07:28:13+02:00,29,0.015,30,1
04/06/18,walking,walking,2018-06-04T08:20:48+02:00,2018-06-04T08:21:50+02:00,62,0.049,98,2
04/06/18,walking,walking,2018-06-04T08:27:16+02:00,2018-06-04T08:35:18+02:00,482,0.463,690,21
04/06/18,walking,walking,2018-06-04T08:35:18+02:00,2018-06-04T08:39:01+02:00,223,0.251,335,11
04/06/18,transport,transport,2018-06-04T08:45:17+02:00,2018-06-04T11:31:00+02:00,9943,283.268,0,0
04/06/18,walking,walking,2018-06-04T11:31:00+02:00,2018-06-04T11:36:24+02:00,324,0.443,453,20
04/06/18,walking,walking,2018-06-04T11:36:25+02:00,2018-06-04T11:39:34+02:00,189,0.213,284,9
04/06/18,walking,walking,2018-06-04T11:52:50+02:00,2018-06-04T11:57:32+02:00,282,0.178,278,8
04/06/18,transport,transport,2018-06-04T12:00:50+02:00,2018-06-04T12:57:50+02:00,3420,57.169,0,0
04/06/18,walking,walking,2018-06-04T12:57:50+02:00,2018-06-04T13:15:34+02:00,1064,1.413,1555,63
04/06/18,walking,walking,2018-06-04T14:44:04+02:00,2018-06-04T14:44:30+02:00,26,0.020,40,1
04/06/18,walking,walking,2018-06-04T16:30:39+02:00,2018-06-04T16:32:42+02:00,123,0.127,170,6
04/06/18,transport,transport,2018-06-04T16:43:04+02:00,2018-06-04T16:51:57+02:00,533,1.379,0,0
04/06/18,walking,walking,2018-06-04T16:51:57+02:00,2018-06-04T16:53:27+02:00,90,0.081,162,4
04/06/18,transport,transport,2018-06-04T16:53:28+02:00,2018-06-04T17:15:44+02:00,1336,4.315,0,0
04/06/18,walking,walking,2018-06-04T17:15:44+02:00,2018-06-04T17:22:15+02:00,391,0.566,744,25
04/06/18,walking,walking,2018-06-04T17:31:08+02:00,2018-06-04T17:32:21+02:00,73,0.055,110,2
04/06/18,transport,transport,2018-06-04T17:37:20+02:00,2018-06-04T17:47:45+02:00,625,3.965,0,0
04/06/18,walking,walking,2018-06-04T17:47:45+02:00,2018-06-04T17:49:56+02:00,131,0.081,162,4
04/06/18,walking,walking,2018-06-04T18:23:30+02:00,2018-06-04T18:25:08+02:00,98,0.073,147,3
04/06/18,walking,walking,2018-06-04T18:35:04+02:00,2018-06-04T18:37:46+02:00,162,0.109,218,5
04/06/18,transport,transport,2018-06-04T18:37:46+02:00,2018-06-04T19:06:00+02:00,1694,8.917,0,0
04/06/18,walking,walking,2018-06-04T19:06:00+02:00,2018-06-04T19:09:02+02:00,182,0.146,293,6
04/06/18,walking,walking,2018-06-04T22:09:57+02:00,2018-06-04T22:10:16+02:00,19,0.015,30,1
