Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
08/07/18,walking,walking,2018-07-08T08:40:19+02:00,2018-07-08T08:41:26+02:00,67,0.050,100,2
08/07/18,transport,transport,2018-07-08T09:33:59+02:00,2018-07-08T10:45:50+02:00,4311,41.286,0,0
08/07/18,walking,walking,2018-07-08T10:45:51+02:00,2018-07-08T10:54:36+02:00,525,0.518,785,23
08/07/18,walking,walking,2018-07-08T11:09:30+02:00,2018-07-08T11:41:02+02:00,1892,1.725,2115,77
08/07/18,walking,walking,2018-07-08T11:55:43+02:00,2018-07-08T11:56:02+02:00,19,0.015,30,1
08/07/18,walking,walking,2018-07-08T11:59:48+02:00,2018-07-08T12:30:48+02:00,1860,1.805,2182,80
08/07/18,walking,walking,2018-07-08T12:31:41+02:00,2018-07-08T12:33:21+02:00,100,0.075,150,3
08/07/18,walking,walking,2018-07-08T12:37:53+02:00,2018-07-08T12:46:39+02:00,526,0.513,726,23
08/07/18,walking,walking,2018-07-08T12:46:39+02:00,2018-07-08T12:51:56+02:00,317,0.357,476,16
08/07/18,walking,walking,2018-07-08T12:55:08+02:00,2018-07-08T12:58:33+02:00,205,0.196,287,9
08/07/18,walking,walking,2018-07-08T13:09:59+02:00,2018-07-08T13:11:57+02:00,118,0.088,177,4
08/07/18,walking,walking,2018-07-08T13:27:18+02:00,2018-07-08T13:53:02+02:00,1544,1.186,2304,53
08/07/18,walking,walking,2018-07-08T13:54:19+02:00,2018-07-08T13:54:39+02:00,20,0.015,30,1
08/07/18,walking,walking,2018-07-08T14:02:04+02:00,2018-07-08T14:02:39+02:00,35,0.017,22,1
08/07/18,walking,walking,2018-07-08T14:06:04+02:00,2018-07-08T14:51:11+02:00,2707,2.371,4190,106
08/07/18,walking,walking,2018-07-08T14:51:12+02:00,2018-07-08T15:17:32+02:00,1580,1.592,2427,71
08/07/18,walking,walking,2018-07-08T15:20:22+02:00,2018-07-08T15:21:12+02:00,50,0.037,75,2
08/07/18,walking,walking,2018-07-08T15:47:42+02:00,2018-07-08T15:55:22+02:00,460,0.561,795,25
08/07/18,transport,transport,2018-07-08T15:55:22+02:00,2018-07-08T17:51:05+02:00,6943,41.304,0,0
08/07/18,walking,walking,2018-07-08T17:51:05+02:00,2018-07-08T17:52:43+02:00,98,0.134,132,6
08/07/18,walking,walking,2018-07-08T17:52:44+02:00,2018-07-08T17:55:17+02:00,153,0.109,219,5
