"Date","Keys","Clicks"
"2017-06-24",0,0
"2017-06-25",0,0
"2017-06-26",4734,2911
"2017-06-27",6633,3413
"2017-06-28",0,0
"2017-06-29",0,0
"2017-06-30",3952,2036
