"Date","Keys","Clicks"
"2017-07-25",7697,4048
"2017-07-26",9643,3631
"2017-07-27",11743,1560
"2017-07-28",12458,3546
"2017-07-29",0,0
"2017-07-30",0,0
"2017-07-31",12047,2563
