"Date","Keys","Clicks"
"2017-07-08",0,0
"2017-07-09",0,0
"2017-07-10",9549,3547
"2017-07-11",5893,3110
"2017-07-12",7306,2923
"2017-07-13",10277,3803
"2017-07-14",6779,2387
