Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
4/23/18,Unknown,2018-04-23T00:00:00-07:00,2018-04-23T07:50:51-07:00,28251,36.168682,-115.3775,,
4/23/18,Unknown,2018-04-23T07:59:29-07:00,2018-04-23T12:52:41-07:00,17592,36.159406,-115.35108,,
4/23/18,Unknown,2018-04-23T13:03:24-07:00,2018-04-23T13:39:04-07:00,2140,36.145767,-115.40467,,
4/23/18,Unknown,2018-04-23T14:22:21-07:00,2018-04-23T14:44:58-07:00,1357,36.129022,-115.47356,,
4/23/18,Unknown,2018-04-23T15:17:46-07:00,2018-04-23T15:22:11-07:00,265,36.123624,-115.49072,,
4/23/18,Unknown,2018-04-23T15:35:04-07:00,2018-04-23T15:50:00-07:00,896,36.121216,-115.49322,,
4/23/18,Unknown,2018-04-23T15:50:01-07:00,2018-04-23T16:01:08-07:00,667,36.12121,-115.4962,,
4/23/18,Unknown,2018-04-23T16:01:08-07:00,2018-04-23T16:13:00-07:00,712,36.120388,-115.4976,,
4/23/18,Unknown,2018-04-23T16:13:01-07:00,2018-04-23T16:51:39-07:00,2318,36.120665,-115.4981,,
4/23/18,Unknown,2018-04-23T17:07:16-07:00,2018-04-23T17:10:20-07:00,184,36.122358,-115.49104,,
4/23/18,Unknown,2018-04-23T17:42:11-07:00,2018-04-23T19:44:09-07:00,7318,36.129022,-115.47356,,
4/23/18,Unknown,2018-04-23T19:55:52-07:00,2018-04-23T20:45:02-07:00,2950,36.159406,-115.35108,,
4/23/18,Unknown,2018-04-23T20:52:43-07:00,2018-04-23T21:02:16-07:00,573,36.14723,-115.33284,,
4/23/18,Unknown,2018-04-23T21:05:15-07:00,2018-04-23T21:16:39-07:00,684,36.152524,-115.33256,,
4/23/18,Unknown,2018-04-23T21:22:41-07:00,2018-04-23T21:44:27-07:00,1306,36.157936,-115.33409,,
4/23/18,Unknown,2018-04-23T21:48:58-07:00,2018-04-23T22:18:14-07:00,1756,36.159406,-115.35108,,
4/23/18,Unknown,2018-04-23T22:26:56-07:00,2018-04-24T00:00:00-07:00,5584,36.161222,-115.3741,,
